NAME                                                                                 VERSION                                TYPE                      
go.opentelemetry.io/otel                                                             v1.32.0                                go-module                  
go.opentelemetry.io/otel/exporters/otlp/otlptrace                                    v1.32.0                                go-module                  
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc                      v1.32.0                                go-module                  
go.opentelemetry.io/otel/metric                                                      v1.24.0                                go-module                  
go.opentelemetry.io/otel/metric                                                      v1.32.0                                go-module                  
go.opentelemetry.io/otel/sdk                                                         v1.32.0                                go-module                  
go.opentelemetry.io/otel/sdk/metric                                                  v1.29.0                                go-module                  
go.opentelemetry.io/otel/trace                                                       v1.24.0                                go-module                  
go.opentelemetry.io/otel/trace                                                       v1.32.0                                go-module                  
go.opentelemetry.io/proto/otlp                                                       v1.3.1                                 go-module                  
go.uber.org/multierr                                                                 v1.11.0                                go-module                  
go.uber.org/zap                                                                      v1.27.0                                go-module                  
goftp.io/server/v2                                                                   v2.0.1                                 go-module                  
golang.org/x/crypto                                                                  v0.25.0                                go-module                  
golang.org/x/crypto                                                                  v0.29.0                                go-module                  
golang.org/x/exp                                                                     v0.0.0-20230522175609-2e198f4a06a1     go-module                  
golang.org/x/exp                                                                     v0.0.0-20240719175910-8a7402abbf56     go-module                  
golang.org/x/mod                                                                     v0.22.0                                go-module                  
golang.org/x/net                                                                     v0.27.0                                go-module                  
golang.org/x/net                                                                     v0.31.0                                go-module                  
golang.org/x/oauth2                                                                  v0.21.0                                go-module                  
golang.org/x/oauth2                                                                  v0.24.0                                go-module                  
golang.org/x/sync                                                                    v0.8.0                                 go-module                  
golang.org/x/sync                                                                    v0.9.0                                 go-module                  
golang.org/x/sys                                                                     v0.22.0                                go-module                  
golang.org/x/sys                                                                     v0.27.0                                go-module                  
golang.org/x/term                                                                    v0.22.0                                go-module                  
golang.org/x/term                                                                    v0.26.0                                go-module                  
golang.org/x/text                                                                    v0.17.0                                go-module                  
golang.org/x/text                                                                    v0.20.0                                go-module                  
golang.org/x/time                                                                    v0.5.0                                 go-module                  
golang.org/x/time                                                                    v0.8.0                                 go-module                  
google.golang.org/api                                                                v0.188.0                               go-module                  
google.golang.org/api                                                                v0.206.0                               go-module                  
google.golang.org/genproto                                                           v0.0.0-20241104194629-dd2ea8efbc28     go-module                  
google.golang.org/genproto/googleapis/api                                            v0.0.0-20241104194629-dd2ea8efbc28     go-module                  
google.golang.org/genproto/googleapis/rpc                                            v0.0.0-20240708141625-4ad9e859172b     go-module                  
google.golang.org/genproto/googleapis/rpc                                            v0.0.0-20241104194629-dd2ea8efbc28     go-module                  
google.golang.org/grpc                                                               v1.64.1                                go-module                  
google.golang.org/grpc                                                               v1.68.0                                go-module                  
google.golang.org/grpc/stats/opentelemetry                                           v0.0.0-20240907200651-3ffb98b2c93a     go-module                  
google.golang.org/protobuf                                                           v1.34.2                                go-module                  
google.golang.org/protobuf                                                           v1.35.2                                go-module                  
gopkg.in/kothar/go-backblaze.v0                                                      v0.0.0-20210124194846-35409b867216     go-module                  
gopkg.in/validator.v2                                                                v2.0.1                                 go-module                  
gopkg.in/yaml.v2                                                                     v2.4.0                                 go-module                  
gopkg.in/yaml.v3                                                                     v3.0.1                                 go-module                  
jq                                                                                   1.7.1-r0                               apk                        
libattr                                                                              2.5.2-r2                               apk                        
libbsd                                                                               0.12.2-r0                              apk                        
libcrypto3                                                                           3.3.2-r4                               apk                        
libcurl                                                                              8.11.1-r0                              apk                        
libexpat                                                                             2.6.4-r0                               apk                        
libidn2                                                                              2.3.7-r0                               apk                        
libintl                                                                              0.22.5-r0                              apk                        
libmd                                                                                1.1.0-r0                               apk                        
libncursesw                                                                          6.5_p20241006-r3                       apk                        
libproc2                                                                             4.0.4-r2                               apk                        
libpsl                                                                               0.21.5-r3                              apk                        
libssl3                                                                              3.3.2-r4                               apk                        
libunistring                                                                         1.2-r0                                 apk                        
libuuid                                                                              2.40.3-r0                              apk                        
linux-pam                                                                            1.6.1-r1                               apk                        
moul.io/http2curl/v2                                                                 v2.3.0                                 go-module                  
musl                                                                                 1.2.5-r9                               apk                        
musl-utils                                                                           1.2.5-r8                               apk                        
ncurses-terminfo-base                                                                6.5_p20241006-r3                       apk                        
netcat-openbsd                                                                       1.226.1.1-r0                           apk                        
nghttp2-libs                                                                         1.64.0-r0                              apk                        
oniguruma                                                                            6.9.9-r0                               apk                        
openssl                                                                              3.3.2-r4                               apk                        
procps-ng                                                                            4.0.4-r2                               apk                        
rclone                                                                               1.68.2-r0                              apk                        
readline                                                                             8.2.13-r0                              apk                        
scanelf                                                                              1.3.8-r1                               apk                        
shadow                                                                               4.16.0-r1                              apk                        
skalibs-libs                                                                         2.14.3.0-r0                            apk                        
sqlite                                                                               3.47.2-r0                              apk                        
ssl_client                                                                           1.37.0-r10                             apk                        
stdlib                                                                               go1.23.3                               go-module                  
stdlib                                                                               go1.23.4                               go-module  (+1 duplicate)  
storj.io/common                                                                      v0.0.0-20240812101423-26b53789c348     go-module                  
storj.io/drpc                                                                        v0.0.35-0.20240709171858-0075ac871661  go-module                  
storj.io/eventkit                                                                    v0.0.0-20240415002644-1d9596fee086     go-module                  
storj.io/infectious                                                                  v0.0.2                                 go-module                  
storj.io/picobuf                                                                     v0.0.3                                 go-module                  
storj.io/uplink                                                                      v1.13.1                                go-module                  
tzdata                                                                               2024b-r1                               apk                        
utmps-libs                                                                           0.1.2.3-r2                             apk                        
zlib                                                                                 1.3.1-r2                               apk                        
zstd-libs                                                                            1.5.6-r1                               apk                        
